log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
8.519408982882236,0.7636363636363637,0.7636363636363636,0.7659151193633953,0.8076923076923077,1,StandardScaler,,UMAP,XGBClassifier
6.225721949029326,0.8272727272727273,0.8455284552845529,0.8230309072781654,0.8125,2,StandardScaler,,UMAP,XGBClassifier
8.847078559146937,0.7545454545454545,0.7096774193548386,0.7469758064516129,0.7333333333333333,3,StandardScaler,,UMAP,XGBClassifier
5.242713220235222,0.8545454545454545,0.8596491228070176,0.8551061007957561,0.875,4,StandardScaler,,UMAP,XGBClassifier
7.20873067782343,0.8,0.7924528301886793,0.8056206088992974,0.7368421052631579,5,StandardScaler,,UMAP,XGBClassifier
7.536400254088131,0.7909090909090909,0.7964601769911505,0.7974238875878221,0.8653846153846154,6,StandardScaler,,UMAP,XGBClassifier
4.915043643970521,0.8636363636363636,0.8453608247422681,0.86,0.8723404255319149,7,StandardScaler,,UMAP,XGBClassifier
7.536400254088131,0.7909090909090909,0.8,0.7907824933687002,0.8070175438596491,8,StandardScaler,,UMAP,XGBClassifier
7.2748658216566735,0.7981651376146789,0.8,0.8008789722785666,0.8461538461538461,9,StandardScaler,,UMAP,XGBClassifier
7.936217259989098,0.7798165137614679,0.7692307692307692,0.7813559322033898,0.7407407407407407,10,StandardScaler,,UMAP,XGBClassifier
