log_loss,accuracy_score,f1_score,roc_auc_score,precision_score,CV,transform,features_selection,dim_red,model
21.061652884002193,0.41566265060240964,0.5174129353233831,0.39904761904761904,0.4727272727272727,1,RandomIntervalFeatureExtractor,,False,KNeighborsTimeSeriesClassifier
18.67321802086792,0.4819277108433735,0.5168539325842697,0.49347985347985346,0.44660194174757284,2,RandomIntervalFeatureExtractor,,False,KNeighborsTimeSeriesClassifier
17.153304926146113,0.5240963855421686,0.5536723163841807,0.5219988344988344,0.550561797752809,3,RandomIntervalFeatureExtractor,,False,KNeighborsTimeSeriesClassifier
19.324609347177272,0.463855421686747,0.4971751412429379,0.4631242740998838,0.4731182795698925,4,RandomIntervalFeatureExtractor,,False,KNeighborsTimeSeriesClassifier
16.06765271563054,0.5542168674698795,0.4788732394366197,0.5475757575757576,0.4473684210526316,5,RandomIntervalFeatureExtractor,,False,KNeighborsTimeSeriesClassifier
