log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
8.191739406617534,0.7727272727272727,0.7787610619469026,0.7735411140583555,0.8,1,EqualWidthDiscretiser,,TSNE,LogisticRegression
11.140765592999847,0.6909090909090909,0.7213114754098361,0.6866068461282817,0.6984126984126984,2,EqualWidthDiscretiser,,TSNE,LogisticRegression
9.50241771167634,0.7363636363636363,0.7010309278350516,0.7331989247311829,0.6938775510204082,3,EqualWidthDiscretiser,,TSNE,LogisticRegression
8.847078559146937,0.7545454545454545,0.7610619469026548,0.7553050397877984,0.7818181818181819,4,EqualWidthDiscretiser,,TSNE,LogisticRegression
8.847078559146937,0.7545454545454545,0.7428571428571428,0.7586149213783875,0.6964285714285714,5,EqualWidthDiscretiser,,TSNE,LogisticRegression
11.796104745529256,0.6727272727272727,0.6842105263157895,0.6768149882903981,0.7358490566037735,6,EqualWidthDiscretiser,,TSNE,LogisticRegression
8.847078559146938,0.7545454545454545,0.7157894736842104,0.7483333333333334,0.7555555555555555,7,EqualWidthDiscretiser,,TSNE,LogisticRegression
8.847078559146937,0.7545454545454545,0.7731092436974789,0.7523209549071619,0.7540983606557377,8,EqualWidthDiscretiser,,TSNE,LogisticRegression
8.26689297915531,0.7706422018348624,0.761904761904762,0.7762001352265044,0.851063829787234,9,EqualWidthDiscretiser,,TSNE,LogisticRegression
8.26689297915531,0.7706422018348624,0.7706422018348624,0.7759322033898304,0.711864406779661,10,EqualWidthDiscretiser,,TSNE,LogisticRegression
