log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
12.779113474323358,0.6454545454545455,0.5714285714285714,0.6568302387267905,0.7878787878787878,1,MinMaxScaler,,ISOMAP,LogisticRegression
10.157756864205744,0.7181818181818181,0.7102803738317757,0.7239946826188103,0.7916666666666666,2,MinMaxScaler,,ISOMAP,LogisticRegression
13.434452626852762,0.6272727272727273,0.5176470588235293,0.6081989247311828,0.5945945945945946,3,MinMaxScaler,,ISOMAP,LogisticRegression
11.14076559299985,0.6909090909090909,0.673076923076923,0.6959549071618036,0.7608695652173914,4,MinMaxScaler,,ISOMAP,LogisticRegression
9.50241771167634,0.7363636363636363,0.6588235294117646,0.7201405152224825,0.7777777777777778,5,MinMaxScaler,,ISOMAP,LogisticRegression
14.089791779382164,0.6090909090909091,0.6126126126126127,0.615423218467715,0.68,6,MinMaxScaler,,ISOMAP,LogisticRegression
13.762122203117459,0.6181818181818182,0.5227272727272727,0.605,0.6052631578947368,7,MinMaxScaler,,ISOMAP,LogisticRegression
10.157756864205744,0.7181818181818181,0.7047619047619048,0.7228116710875332,0.7872340425531915,8,MinMaxScaler,,ISOMAP,LogisticRegression
10.250947294152587,0.7155963302752294,0.7047619047619048,0.7209263015551048,0.7872340425531915,9,MinMaxScaler,,ISOMAP,LogisticRegression
9.258920136653947,0.7431192660550459,0.6956521739130435,0.7352542372881357,0.7619047619047619,10,MinMaxScaler,,ISOMAP,LogisticRegression
