log_loss,accuracy_score,f1_score,roc_auc_score,precision_score,CV,transform,features_selection,dim_red,model
17.58756581035235,0.5120481927710844,0.547486033519553,0.5155523255813953,0.494949494949495,1,MinMaxScaler,,False,KNeighborsTimeSeriesClassifier
19.976000673486613,0.4457831325301205,0.45238095238095233,0.44976498237367807,0.5,2,MinMaxScaler,,False,KNeighborsTimeSeriesClassifier
15.416261389321193,0.572289156626506,0.6120218579234973,0.572289156626506,0.56,3,MinMaxScaler,,False,KNeighborsTimeSeriesClassifier
16.501913599836772,0.5421686746987951,0.5189873417721519,0.5416666666666666,0.5394736842105263,4,MinMaxScaler,,False,KNeighborsTimeSeriesClassifier
18.45608757876481,0.4879518072289157,0.4720496894409938,0.48765969802555165,0.4810126582278481,5,MinMaxScaler,,False,KNeighborsTimeSeriesClassifier
