log_loss,accuracy_score,f1_score,roc_auc_score,precision_score,CV,transform,features_selection,dim_red,model
18.67321802086792,0.4819277108433735,0.4880952380952381,0.4829941860465116,0.4659090909090909,1,PolynomialFeatures,,False,KNeighborsTimeSeriesClassifier
19.758870231383497,0.45180722891566266,0.4916201117318436,0.4485898942420682,0.5057471264367817,2,PolynomialFeatures,,False,KNeighborsTimeSeriesClassifier
18.238957136661693,0.4939759036144578,0.5116279069767442,0.49397590361445787,0.4943820224719101,3,PolynomialFeatures,,False,KNeighborsTimeSeriesClassifier
15.416261389321193,0.572289156626506,0.5798816568047337,0.5725900116144019,0.5632183908045977,4,PolynomialFeatures,,False,KNeighborsTimeSeriesClassifier
18.89034846297104,0.4759036144578313,0.4662576687116564,0.4757549361207898,0.4691358024691358,5,PolynomialFeatures,,False,KNeighborsTimeSeriesClassifier
