log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
7.20873067782343,0.8,0.7962962962962963,0.8033819628647215,0.86,1,MinMaxScaler,,MDS,LogisticRegression
7.536400254088131,0.7909090909090909,0.8,0.7917912927883018,0.8214285714285714,2,MinMaxScaler,,MDS,LogisticRegression
11.140765592999852,0.6909090909090909,0.6382978723404256,0.6834677419354839,0.6521739130434783,3,MinMaxScaler,,MDS,LogisticRegression
7.536400254088132,0.7909090909090909,0.8,0.7907824933687002,0.8070175438596491,4,MinMaxScaler,,MDS,LogisticRegression
6.881061101558728,0.8090909090909091,0.7741935483870968,0.8017731682837069,0.8181818181818182,5,MinMaxScaler,,MDS,LogisticRegression
9.174748135411638,0.7454545454545455,0.7627118644067797,0.7464034794245568,0.7894736842105263,6,MinMaxScaler,,MDS,LogisticRegression
9.50241771167634,0.7363636363636363,0.6947368421052631,0.7300000000000002,0.7333333333333333,7,MinMaxScaler,,MDS,LogisticRegression
10.485426440470444,0.7090909090909091,0.728813559322034,0.7072281167108754,0.7166666666666667,8,MinMaxScaler,,MDS,LogisticRegression
8.597568698321522,0.7614678899082569,0.7592592592592593,0.7652129817444219,0.82,9,MinMaxScaler,,MDS,LogisticRegression
7.936217259989098,0.7798165137614679,0.7647058823529411,0.7798305084745764,0.75,10,MinMaxScaler,,MDS,LogisticRegression
