log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
9.174748135411638,0.7454545454545455,0.75,0.7466843501326259,0.7777777777777778,1,StandardScaler,,LLE,XGBClassifier
10.157756864205744,0.7181818181818181,0.7256637168141593,0.7200066467264872,0.7592592592592593,2,StandardScaler,,LLE,XGBClassifier
12.123774321793952,0.6636363636363637,0.6407766990291262,0.6663306451612903,0.6,3,StandardScaler,,LLE,XGBClassifier
7.536400254088131,0.7909090909090909,0.7889908256880734,0.7937665782493368,0.8431372549019608,4,StandardScaler,,LLE,XGBClassifier
11.46843516926455,0.6818181818181818,0.7008547008547009,0.6970558715289394,0.6029411764705882,5,StandardScaler,,LLE,XGBClassifier
10.485426440470446,0.7090909090909091,0.7288135593220338,0.7096018735362998,0.7543859649122807,6,StandardScaler,,LLE,XGBClassifier
9.502417711676342,0.7363636363636363,0.7339449541284404,0.7416666666666667,0.6779661016949152,7,StandardScaler,,LLE,XGBClassifier
10.157756864205743,0.7181818181818181,0.7256637168141592,0.7188328912466844,0.7454545454545455,8,StandardScaler,,LLE,XGBClassifier
12.565677328316074,0.6513761467889908,0.6481481481481481,0.6546653144016227,0.7,9,StandardScaler,,LLE,XGBClassifier
10.250947294152583,0.7155963302752294,0.7304347826086957,0.7250847457627118,0.6461538461538462,10,StandardScaler,,LLE,XGBClassifier
