log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
8.191739406617534,0.7727272727272727,0.7767857142857143,0.774707493154095,0.8130841121495327,1,MinMaxScaler,,UMAP,AdaBoostClassifier
8.519408982882236,0.7636363636363637,0.7523809523809523,0.7629923866269447,0.7596153846153846,2,MinMaxScaler,,UMAP,AdaBoostClassifier
9.01091334727929,0.75,0.7555555555555555,0.75,0.7391304347826086,3,MinMaxScaler,,UMAP,AdaBoostClassifier
8.064561717199728,0.776255707762557,0.7655502392344498,0.7756174899866489,0.7843137254901961,4,MinMaxScaler,,UMAP,AdaBoostClassifier
8.393727501575226,0.7671232876712328,0.7559808612440192,0.7669307756463719,0.79,5,MinMaxScaler,,UMAP,AdaBoostClassifier
