log_loss,accuracy_score,f1_score,roc_auc_score,precision_score,CV,transform,features_selection,dim_red,model
16.719044041939885,0.536144578313253,0.5599999999999999,0.5358974358974358,0.5833333333333334,1,SummaryTransformer,,False,KNeighborsTimeSeriesClassifier
17.153304926146113,0.5240963855421686,0.48366013071895425,0.5213919413919414,0.47435897435897434,2,SummaryTransformer,,False,KNeighborsTimeSeriesClassifier
18.673218020867925,0.4819277108433735,0.4999999999999999,0.481497668997669,0.5119047619047619,3,SummaryTransformer,,False,KNeighborsTimeSeriesClassifier
20.62739199979596,0.42771084337349397,0.4378698224852071,0.42755516840882696,0.43529411764705883,4,SummaryTransformer,,False,KNeighborsTimeSeriesClassifier
19.541739789280385,0.4578313253012048,0.40789473684210525,0.45984848484848484,0.36046511627906974,5,SummaryTransformer,,False,KNeighborsTimeSeriesClassifier
