log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
8.519408982882235,0.7636363636363637,0.7678571428571429,0.764920424403183,0.7962962962962963,1,QuantileTransformer,,TSNE,LogisticRegression
9.174748135411638,0.7454545454545455,0.7741935483870969,0.7401129943502825,0.7384615384615385,2,QuantileTransformer,,TSNE,LogisticRegression
10.485426440470444,0.7090909090909091,0.673469387755102,0.7066532258064516,0.66,3,QuantileTransformer,,TSNE,LogisticRegression
10.485426440470446,0.7090909090909091,0.7333333333333333,0.7062334217506631,0.7096774193548387,4,QuantileTransformer,,TSNE,LogisticRegression
7.536400254088132,0.7909090909090909,0.7850467289719627,0.797423887587822,0.7241379310344828,5,QuantileTransformer,,TSNE,LogisticRegression
9.17474813541164,0.7454545454545455,0.7666666666666666,0.744396119103379,0.7796610169491526,6,QuantileTransformer,,TSNE,LogisticRegression
9.50241771167634,0.7363636363636363,0.7387387387387387,0.7433333333333334,0.6721311475409836,7,QuantileTransformer,,TSNE,LogisticRegression
10.485426440470444,0.7090909090909091,0.7419354838709677,0.7042440318302388,0.696969696969697,8,QuantileTransformer,,TSNE,LogisticRegression
8.928244417487734,0.7522935779816514,0.7272727272727273,0.7613252197430697,0.8780487804878049,9,QuantileTransformer,,TSNE,LogisticRegression
6.944190102490461,0.8073394495412844,0.8037383177570094,0.8113559322033899,0.7543859649122807,10,QuantileTransformer,,TSNE,LogisticRegression
