<function log_loss at 0x7fe113253d90>,<function accuracy_score at 0x7fe1132529e0>,<function f1_score at 0x7fe1132531c0>,<function roc_auc_score at 0x7fe113271a20>,<function precision_score at 0x7fe1132537f0>,CV,transform,features_selection,dim_red,model
17.370435368249236,0.5180722891566265,0.4520547945205479,0.514389534883721,0.5,1,SummaryTransformer,,False,WEASEL
17.370435368249233,0.5180722891566265,0.5348837209302326,0.5194139194139193,0.5679012345679012,2,SummaryTransformer,,False,WEASEL
17.80469625245546,0.5060240963855421,0.5287356321839081,0.5107808857808858,0.4791666666666667,3,SummaryTransformer,,False,WEASEL
16.936174484043004,0.5301204819277109,0.4657534246575343,0.5247668997668997,0.5,4,SummaryTransformer,,False,WEASEL
16.284783157733656,0.5481927710843374,0.5562130177514792,0.5484901277584204,0.5402298850574713,5,SummaryTransformer,,False,WEASEL
