log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
6.061887160896975,0.8318181818181818,0.8398268398268399,0.8320056426852543,0.8508771929824561,1,StandardScaler,,UMAP,CatBoostClassifier
8.027904618485184,0.7772727272727272,0.7586206896551725,0.7754882489241973,0.7938144329896907,2,StandardScaler,,UMAP,CatBoostClassifier
6.881061101558728,0.8090909090909091,0.8037383177570092,0.8090909090909091,0.8269230769230769,3,StandardScaler,,UMAP,CatBoostClassifier
7.24164725626098,0.7990867579908676,0.7924528301886793,0.7987733644859814,0.8,4,StandardScaler,,UMAP,CatBoostClassifier
8.064561717199728,0.776255707762557,0.7677725118483412,0.7761050875729775,0.7941176470588235,5,StandardScaler,,UMAP,CatBoostClassifier
