log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
6.553391525294027,0.8181818181818182,0.8214285714285715,0.8196286472148541,0.8518518518518519,1,EqualWidthDiscretiser,,False,LogisticRegression
5.570382796499923,0.8454545454545455,0.859504132231405,0.8426387504154204,0.8387096774193549,2,EqualWidthDiscretiser,,False,LogisticRegression
8.847078559146938,0.7545454545454545,0.7032967032967034,0.7446236559139783,0.7441860465116279,3,EqualWidthDiscretiser,,False,LogisticRegression
5.570382796499923,0.8454545454545455,0.8571428571428572,0.843501326259947,0.8360655737704918,4,EqualWidthDiscretiser,,False,LogisticRegression
5.242713220235222,0.8545454545454545,0.84,0.8548009367681499,0.8235294117647058,5,EqualWidthDiscretiser,,False,LogisticRegression
6.553391525294027,0.8181818181818182,0.8275862068965518,0.8220140515222483,0.8727272727272727,6,EqualWidthDiscretiser,,False,LogisticRegression
4.587374067705819,0.8727272727272727,0.8571428571428572,0.87,0.875,7,EqualWidthDiscretiser,,False,LogisticRegression
7.536400254088131,0.7909090909090909,0.8034188034188032,0.789787798408488,0.7966101694915254,8,EqualWidthDiscretiser,,False,LogisticRegression
7.936217259989098,0.7798165137614679,0.7735849056603773,0.7848208248816768,0.8541666666666666,9,EqualWidthDiscretiser,,False,LogisticRegression
6.94419010249046,0.8073394495412844,0.8000000000000002,0.8098305084745763,0.7636363636363637,10,EqualWidthDiscretiser,,False,LogisticRegression
