log_loss,accuracy_score,f1_score,roc_auc_score,precision_score,CV,transform,features_selection,dim_red,model
17.153304926146113,0.5240963855421686,0.5325443786982249,0.5261894369271061,0.5,1,PolynomialFeatures,,False,KNeighborsTimeSeriesClassifier
18.238957136661693,0.4939759036144578,0.4545454545454546,0.49397590361445776,0.49295774647887325,2,PolynomialFeatures,,False,KNeighborsTimeSeriesClassifier
18.890348462971037,0.4759036144578313,0.53475935828877,0.4792302106027596,0.4716981132075472,3,PolynomialFeatures,,False,KNeighborsTimeSeriesClassifier
21.495913768208425,0.4036144578313253,0.40718562874251496,0.407985347985348,0.3695652173913043,4,PolynomialFeatures,,False,KNeighborsTimeSeriesClassifier
16.501913599836772,0.5421686746987951,0.5421686746987951,0.5472527472527473,0.6,5,PolynomialFeatures,,False,KNeighborsTimeSeriesClassifier
