log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
5.898052372764625,0.8363636363636363,0.8392857142857144,0.8378647214854111,0.8703703703703703,1,EqualWidthDiscretiser,,PCA,LogisticRegression
5.570382796499923,0.8454545454545455,0.859504132231405,0.8426387504154204,0.8387096774193549,2,EqualWidthDiscretiser,,PCA,LogisticRegression
9.174748135411637,0.7454545454545455,0.702127659574468,0.7389112903225805,0.717391304347826,3,EqualWidthDiscretiser,,PCA,LogisticRegression
5.242713220235222,0.8545454545454545,0.864406779661017,0.8531167108753316,0.85,4,EqualWidthDiscretiser,,PCA,LogisticRegression
5.242713220235222,0.8545454545454545,0.84,0.8548009367681499,0.8235294117647058,5,EqualWidthDiscretiser,,PCA,LogisticRegression
7.8640698303528325,0.7818181818181819,0.793103448275862,0.7852124456339913,0.8363636363636363,6,EqualWidthDiscretiser,,PCA,LogisticRegression
5.242713220235222,0.8545454545454545,0.8399999999999999,0.8533333333333333,0.84,7,EqualWidthDiscretiser,,PCA,LogisticRegression
7.536400254088131,0.7909090909090909,0.8034188034188032,0.789787798408488,0.7966101694915254,8,EqualWidthDiscretiser,,PCA,LogisticRegression
7.274865821656673,0.7981651376146789,0.7962962962962963,0.8020622041920217,0.86,9,EqualWidthDiscretiser,,PCA,LogisticRegression
7.605541540822885,0.7889908256880734,0.780952380952381,0.7913559322033897,0.7454545454545455,10,EqualWidthDiscretiser,,PCA,LogisticRegression
