log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
8.191739406617534,0.7727272727272727,0.7663551401869159,0.7765251989389921,0.8367346938775511,1,StandardScaler,,ISOMAP,XGBClassifier
7.864069830352833,0.7818181818181819,0.8032786885245902,0.7779993353273513,0.7777777777777778,2,StandardScaler,,ISOMAP,XGBClassifier
8.519408982882236,0.7636363636363637,0.717391304347826,0.7550403225806451,0.75,3,StandardScaler,,ISOMAP,XGBClassifier
6.225721949029326,0.8272727272727273,0.8288288288288289,0.8292440318302388,0.8679245283018868,4,StandardScaler,,ISOMAP,XGBClassifier
8.847078559146937,0.7545454545454545,0.7567567567567567,0.7646370023419204,0.6774193548387096,5,StandardScaler,,ISOMAP,XGBClassifier
8.519408982882235,0.7636363636363637,0.7833333333333333,0.7627969220475075,0.7966101694915254,6,StandardScaler,,ISOMAP,XGBClassifier
6.225721949029327,0.8272727272727273,0.8080808080808082,0.825,0.8163265306122449,7,StandardScaler,,ISOMAP,XGBClassifier
8.847078559146937,0.7545454545454545,0.7768595041322314,0.7513262599469496,0.746031746031746,8,StandardScaler,,ISOMAP,XGBClassifier
10.581623013318797,0.7064220183486238,0.7142857142857143,0.7075726842461123,0.7407407407407407,9,StandardScaler,,ISOMAP,XGBClassifier
6.613514383324248,0.8165137614678899,0.8076923076923077,0.8183050847457626,0.7777777777777778,10,StandardScaler,,ISOMAP,XGBClassifier
