log_loss,accuracy_score,f1_score,roc_auc_score,precision_score,CV,transform,features_selection,dim_red,model
16.50191359983677,0.5421686746987951,0.5189873417721518,0.5514705882352942,0.45555555555555555,1,SummaryTransformer,,False,CNNClassifier
17.80469625245546,0.5060240963855421,0.5340909090909091,0.5077705156136528,0.49473684210526314,2,SummaryTransformer,,False,CNNClassifier
18.23895713666169,0.4939759036144578,0.5757575757575758,0.481140350877193,0.5277777777777778,3,SummaryTransformer,,False,CNNClassifier
17.587565810352345,0.5120481927710844,0.47741935483870973,0.5099067599067599,0.4805194805194805,4,SummaryTransformer,,False,CNNClassifier
18.67321802086792,0.4819277108433735,0.36764705882352944,0.47601744186046513,0.44642857142857145,5,SummaryTransformer,,False,CNNClassifier
