log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
7.20873067782343,0.8,0.8035714285714286,0.8020911127707243,0.8411214953271028,1,QuantileTransformer,,TSNE,SVC
9.01091334727929,0.75,0.7208121827411167,0.7471863621317444,0.7802197802197802,2,QuantileTransformer,,TSNE,SVC
7.8640698303528325,0.7818181818181819,0.7777777777777778,0.781818181818182,0.7924528301886793,3,QuantileTransformer,,TSNE,SVC
9.545807746889475,0.7351598173515982,0.7387387387387386,0.7358561415220293,0.7130434782608696,4,QuantileTransformer,,TSNE,SVC
8.064561717199728,0.776255707762557,0.7609756097560975,0.775979983319433,0.8125,5,QuantileTransformer,,TSNE,SVC
