log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
5.570382796499923,0.8454545454545455,0.8559322033898306,0.8442452908472327,0.8487394957983193,1,PowerTransformer,,False,AdaBoostClassifier
7.20873067782343,0.8,0.7904761904761906,0.7994041708043695,0.7980769230769231,2,PowerTransformer,,False,AdaBoostClassifier
6.061887160896975,0.8318181818181818,0.8310502283105023,0.8318181818181818,0.8348623853211009,3,PowerTransformer,,False,AdaBoostClassifier
6.912481471885481,0.8082191780821918,0.8125000000000001,0.8091622162883845,0.7777777777777778,4,PowerTransformer,,False,AdaBoostClassifier
7.24164725626098,0.7990867579908676,0.8,0.7991242702251876,0.7927927927927928,5,PowerTransformer,,False,AdaBoostClassifier
