log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
5.242713220235222,0.8545454545454545,0.8620689655172413,0.8545348933698449,0.8695652173913043,1,PolynomialFeatures,,False,LGBMClassifier
6.225721949029326,0.8272727272727273,0.8173076923076923,0.8263819927176431,0.8333333333333334,2,PolynomialFeatures,,False,LGBMClassifier
5.570382796499923,0.8454545454545455,0.8440366972477065,0.8454545454545455,0.8518518518518519,3,PolynomialFeatures,,False,LGBMClassifier
6.254149903134484,0.8264840182648402,0.822429906542056,0.8263935246995995,0.822429906542056,4,PolynomialFeatures,,False,LGBMClassifier
5.7604012265712345,0.8401826484018264,0.835680751173709,0.8400750625521267,0.8557692307692307,5,PolynomialFeatures,,False,LGBMClassifier
