log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
7.372565465955781,0.7954545454545454,0.8068669527896996,0.7949132852045474,0.8103448275862069,1,QuantileTransformer,,ISOMAP,LGBMClassifier
7.20873067782343,0.8,0.78,0.7977490897053956,0.8297872340425532,2,QuantileTransformer,,ISOMAP,LGBMClassifier
8.027904618485184,0.7772727272727272,0.7782805429864253,0.7772727272727272,0.7747747747747747,3,QuantileTransformer,,ISOMAP,LGBMClassifier
8.064561717199728,0.776255707762557,0.7741935483870966,0.7764519359145527,0.7636363636363637,4,QuantileTransformer,,ISOMAP,LGBMClassifier
9.545807746889475,0.7351598173515982,0.7410714285714287,0.735279399499583,0.7217391304347827,5,QuantileTransformer,,ISOMAP,LGBMClassifier
