log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
5.898052372764625,0.8363636363636363,0.8333333333333334,0.8398541114058357,0.9,1,PolynomialFeatures,,TSNE,LogisticRegression
5.570382796499923,0.8454545454545455,0.8571428571428572,0.8439680957128614,0.85,2,PolynomialFeatures,,TSNE,LogisticRegression
9.50241771167634,0.7363636363636363,0.6666666666666667,0.7214381720430108,0.7435897435897436,3,PolynomialFeatures,,TSNE,LogisticRegression
7.20873067782343,0.8,0.8,0.8023872679045092,0.8461538461538461,4,PolynomialFeatures,,TSNE,LogisticRegression
5.570382796499923,0.8454545454545455,0.8316831683168318,0.8466042154566745,0.8076923076923077,5,PolynomialFeatures,,TSNE,LogisticRegression
8.847078559146937,0.7545454545454545,0.7652173913043478,0.7586149213783874,0.8148148148148148,6,PolynomialFeatures,,TSNE,LogisticRegression
7.20873067782343,0.8,0.7884615384615384,0.8016666666666666,0.7592592592592593,7,PolynomialFeatures,,TSNE,LogisticRegression
9.50241771167634,0.7363636363636363,0.7563025210084033,0.7340848806366048,0.7377049180327869,8,PolynomialFeatures,,TSNE,LogisticRegression
8.928244417487734,0.7522935779816514,0.7157894736842105,0.7636916835699797,0.918918918918919,9,PolynomialFeatures,,TSNE,LogisticRegression
7.2748658216566735,0.7981651376146789,0.7884615384615384,0.7998305084745762,0.7592592592592593,10,PolynomialFeatures,,TSNE,LogisticRegression
