log_loss,accuracy,f1,auc,percision,CV,transform,features_selection,dim_red,model
8.191739406617534,0.7727272727272727,0.7524752475247525,0.7795092838196287,0.8837209302325582,1,QuantileTransformer,,ISOMAP,LogisticRegression
7.864069830352833,0.7818181818181819,0.7818181818181819,0.7859754071119973,0.8431372549019608,2,QuantileTransformer,,ISOMAP,LogisticRegression
11.79610474552925,0.6727272727272727,0.5813953488372092,0.6555779569892473,0.6578947368421053,3,QuantileTransformer,,ISOMAP,LogisticRegression
7.864069830352833,0.7818181818181819,0.7599999999999999,0.7891246684350133,0.9047619047619048,4,QuantileTransformer,,ISOMAP,LogisticRegression
6.553391525294027,0.8181818181818182,0.8,0.817999330879893,0.7843137254901961,5,QuantileTransformer,,ISOMAP,LogisticRegression
10.485426440470446,0.7090909090909091,0.6981132075471698,0.7216460354633658,0.8222222222222222,6,QuantileTransformer,,ISOMAP,LogisticRegression
7.20873067782343,0.8,0.7708333333333333,0.7949999999999999,0.8043478260869565,7,QuantileTransformer,,ISOMAP,LogisticRegression
11.796104745529252,0.6727272727272727,0.6785714285714286,0.6737400530503979,0.7037037037037037,8,QuantileTransformer,,ISOMAP,LogisticRegression
10.581623013318799,0.7064220183486238,0.68,0.7146720757268424,0.8095238095238095,9,QuantileTransformer,,ISOMAP,LogisticRegression
9.920271574986373,0.7247706422018348,0.7,0.7228813559322034,0.7,10,QuantileTransformer,,ISOMAP,LogisticRegression
